Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
2842,8358,806,1118847814700,42.25,580.103,6451510.432,1872943.434,11.5,6.0,2,10.51,-8.62,4,,,,,,,"2,839","2,853",31.73,3.02,us-101,1118847814.7,2839.0,31.728000000000065,2.51,8.0,3.018839200761186,3.966000000000008,False,True,False,False,495.889,False,near_collision,84.21399999999994
2849,8358,766,1118847814700,30.71,534.704,6451484.293,1872982.292,22.0,7.4,2,19.99,0.0,3,,,,,,,"2,838","2,854",108.87,5.45,us-101,1118847814.7,2838.0,108.86800000000005,20.0,-0.010000000000001563,5.446123061530768,inf,False,False,False,False,495.889,False,near_collision,38.81499999999994
2851,8358,781,1118847814700,53.055,481.642,6451429.371,1873001.673,71.5,8.5,3,25.03,-0.69,5,,,,,,,"2,835","2,859",138.57,5.54,us-101,1118847814.7,2835.0,138.57300000000004,15.0,10.030000000000001,5.536276468238116,13.815852442671986,False,False,False,False,495.889,False,near_collision,-14.247000000000014
2853,8358,801,1118847814700,40.815,531.298,6451475.019,1872977.03,12.5,5.5,2,19.99,0.0,4,,,,,,,"2,842","2,856",48.81,2.44,us-101,1118847814.7,2842.0,48.80499999999995,10.51,9.479999999999999,2.4414707353676817,5.148206751054848,False,False,False,False,495.889,False,near_collision,35.40899999999999
2854,8358,768,1118847814700,29.432,483.158,6451446.499,1873018.013,13.0,6.9,2,20.0,0.0,3,,,,,,,"2,849","2,860",51.55,2.58,us-101,1118847814.7,2849.0,51.545999999999935,19.99,0.010000000000001563,2.5772999999999966,5154.599999999188,False,False,False,False,495.889,False,near_collision,-12.730999999999995
2855,8358,829,1118847814700,18.88,574.627,6451521.903,1872964.528,16.0,5.9,2,22.85,-0.91,2,,,,,,,"2,850","2,861",43.25,1.89,us-101,1118847814.7,2850.0,43.249000000000024,15.55,7.300000000000001,1.8927352297593008,5.9245205479452085,False,False,False,True,495.889,False,near_collision,78.73799999999994
2856,8358,762,1118847814700,41.221,483.329,6451438.637,1873009.226,12.0,5.0,2,25.96,0.31,4,,,,,,,"2,853","2,862",47.97,1.85,us-101,1118847814.7,2853.0,47.968999999999994,19.99,5.970000000000002,1.8478043143297378,8.035008375209376,False,False,False,True,495.889,False,near_collision,-12.560000000000002
2860,8358,785,1118847814700,29.125,423.127,6451402.585,1873058.901,14.0,5.9,2,19.52,-2.53,3,,,,,,,"2,854","2,864",60.03,3.08,us-101,1118847814.7,2854.0,60.031000000000006,20.0,-0.4800000000000004,3.0753586065573773,inf,False,False,False,False,495.889,False,near_collision,-72.762
2861,8358,830,1118847814700,19.462,543.59,6451498.417,1872984.751,14.0,5.9,2,14.99,0.43,2,,,,,,,"2,855","2,873",31.04,2.07,us-101,1118847814.7,2855.0,31.03699999999992,22.85,-7.860000000000001,2.0705136757838507,inf,False,False,False,False,495.889,False,near_collision,47.70100000000002
2862,8358,782,1118847814700,40.208,435.856,6451404.433,1873042.126,11.0,6.0,2,20.01,3.1,4,,,,,,,"2,856","2,868",47.47,2.37,us-101,1118847814.7,2856.0,47.47300000000001,25.96,-5.949999999999999,2.3724637681159426,inf,False,False,False,False,495.889,False,near_collision,-60.033000000000015
