Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
2724,7951,540,1118847774000,12.668,414.39,6451407.295,1873076.939,4.0,2.0,1,29.99,0.44,1,,,,,,,"2,734","2,758",4.75,0.16,us-101,1118847774.0,2734.0,4.746000000000038,29.99,0.0,0.15825275091697358,inf,False,False,False,False
2724,7952,540,1118847774100,12.732,417.396,6451409.457,1873074.86,4.0,2.0,1,30.01,-0.23,1,,,,,,,"2,734","2,758",4.74,0.16,us-101,1118847774.1,2734.0,4.738999999999976,29.99,0.020000000000003126,0.1579140286571135,236.94999999996176,False,False,False,False
2724,7953,540,1118847774200,12.796,420.394,6451411.619,1873072.78,4.0,2.0,1,29.99,0.04,1,,,,,,,"2,734","2,758",4.74,0.16,us-101,1118847774.2,2734.0,4.740000000000009,29.99,0.0,0.15805268422807633,inf,False,False,False,False
2724,7954,540,1118847774300,12.861,423.397,6451413.781,1873070.7,4.0,2.0,1,29.97,-0.45,1,,,,,,,"2,734","2,758",4.74,0.16,us-101,1118847774.3,2734.0,4.737000000000023,29.99,-0.019999999999999574,0.15805805805805884,inf,False,False,False,False
2724,7955,540,1118847774400,12.925,426.386,6451415.943,1873068.62,4.0,2.0,1,29.97,0.24,1,,,,,,,"2,734","2,758",4.75,0.16,us-101,1118847774.4,2734.0,4.744999999999948,30.01,-0.0400000000000027,0.15832499165832326,inf,False,False,False,False
2724,7956,540,1118847774500,12.983,429.354,6451418.112,1873066.542,4.0,2.0,1,30.29,4.99,1,,,,,,,"2,734","2,758",4.78,0.16,us-101,1118847774.5,2734.0,4.781000000000006,30.02,0.2699999999999996,0.15784087157477736,17.70740740740746,False,False,False,False
2724,7957,540,1118847774600,13.05,432.377,6451420.228,1873064.501,4.0,2.0,1,31.2,11.2,1,,,,,,,"2,734","2,758",4.77,0.15,us-101,1118847774.6,2734.0,4.771999999999991,29.92,1.2799999999999976,0.15294871794871767,3.7281250000000004,False,False,False,False
2724,7958,540,1118847774700,13.102,435.593,6451422.499,1873062.338,4.0,2.0,1,32.78,11.2,1,,,,,,,"2,734","2,758",4.56,0.14,us-101,1118847774.7,2734.0,4.5569999999999595,29.6,3.1799999999999997,0.13901769371567904,1.4330188679245157,True,False,False,False
2724,7959,540,1118847774800,13.198,438.981,6451424.917,1873059.979,4.0,2.0,1,34.88,11.2,1,,,,,,,"2,734","2,758",4.12,0.12,us-101,1118847774.8,2734.0,4.115000000000009,29.14,5.740000000000002,0.11797591743119291,0.7168989547038341,True,False,False,False
2724,7960,540,1118847774900,13.296,442.569,6451427.493,1873057.471,4.0,2.0,1,36.98,11.2,1,,,,,,,"2,734","2,758",3.39,0.09,us-101,1118847774.9,2734.0,3.3929999999999723,28.79,8.189999999999998,0.09175229853975048,0.41428571428571104,True,False,False,False
