Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
1103,2995,276,1118847278400,70.178,498.165,6451430.748,1872977.23,10.5,3.5,1,55.13,0.0,7,,,,,,,"1,110",0,89.33,1.62,us-101,1118847278.4,1110.0,89.33099999999996,30.47,24.660000000000004,1.6203700344639933,3.622506082725059,False,False,False,True,498.165,True,lane_change,0.0
1104,2995,631,1118847278400,9.269,575.454,6451528.971,1872971.101,8.0,4.5,1,42.16,0.49,1,,,,,,,"1,099","1,109",58.63,1.39,us-101,1118847278.4,1099.0,58.629999999999995,40.26,1.8999999999999986,1.3906546489563567,30.857894736842127,False,False,False,True,498.165,False,lane_change,77.28899999999993
1106,2995,609,1118847278400,20.667,585.692,6451528.99,1872955.792,11.5,5.5,2,34.65,3.72,2,,,,,,,"1,101","1,114",61.32,1.77,us-101,1118847278.4,1101.0,61.319999999999936,35.0,-0.3500000000000014,1.769696969696968,inf,False,False,False,True,498.165,False,lane_change,87.52699999999999
1107,2995,547,1118847278400,32.479,560.616,6451502.445,1872963.685,8.5,6.0,2,32.82,-0.38,3,,,,,,,"1,102","1,112",56.26,1.71,us-101,1118847278.4,1102.0,56.259000000000015,35.0,-2.1799999999999997,1.7141681901279713,inf,False,False,False,True,498.165,False,lane_change,62.450999999999965
1108,2995,531,1118847278400,41.107,589.023,6451517.852,1872938.332,11.0,4.5,2,29.96,0.28,4,,,,,,,"1,105","1,113",45.1,1.51,us-101,1118847278.4,1105.0,45.09899999999993,27.18,2.780000000000001,1.5053070761014664,16.222661870503565,False,False,False,True,498.165,False,lane_change,90.858
1109,2995,583,1118847278400,11.043,497.028,6451469.288,1873022.096,11.0,5.0,2,38.66,1.48,1,,,,,,,"1,104","1,121",78.43,2.03,us-101,1118847278.4,1104.0,78.42599999999993,42.16,-3.5,2.028608380755301,inf,False,False,False,False,498.165,False,lane_change,-1.1370000000000005
1110,2995,512,1118847278400,58.68,587.496,6451504.772,1872926.454,53.5,7.3,3,30.47,11.2,7,,,,,,,0,"1,103",0.0,0,us-101,1118847278.4,,,,,,inf,False,False,False,False,498.165,False,lane_change,89.33099999999996
1112,2995,542,1118847278400,30.034,525.335,6451477.772,1872989.031,11.0,4.5,2,25.73,-8.49,3,,,,,,,"1,107","1,122",35.28,1.37,us-101,1118847278.4,1107.0,35.28099999999995,32.82,-7.09,1.3712009327633092,inf,False,True,False,True,498.165,False,lane_change,27.170000000000016
1113,2995,516,1118847278400,42.179,534.761,6451476.691,1872973.704,13.0,5.9,2,34.97,0.11,4,,,,,,,"1,108","1,116",54.26,1.55,us-101,1118847278.4,1108.0,54.26200000000006,29.96,5.009999999999998,1.5516728624535332,10.830738522954107,False,False,False,True,498.165,False,lane_change,36.59599999999995
1114,2995,624,1118847278400,18.147,513.124,6451476.567,1873006.056,11.5,4.5,2,25.85,5.21,2,,,,,,,"1,106","1,119",72.57,2.81,us-101,1118847278.4,1106.0,72.56799999999998,34.65,-8.799999999999997,2.8072727272727267,inf,False,False,False,False,498.165,False,lane_change,14.959000000000003
