Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
1292,3585,474,1118847337400,52.618,90.9,6451148.038,1873279.298,10.5,6.5,2,32.56,-7.1,5,,,,,,,"1,288",0,93.57,2.87,us-101,1118847337.4,1288.0,93.571,39.86,-7.299999999999997,2.8738022113022113,inf,False,True,False,False,61.398,False,lane_change,29.502000000000002
1304,3585,509,1118847337400,16.869,133.722,6451203.806,1873271.794,9.5,5.5,2,45.35,2.76,2,,,,,,,"1,301",0,66.86,1.47,us-101,1118847337.4,1301.0,66.858,45.82,-0.46999999999999886,1.4742668136714443,inf,False,False,False,True,61.398,False,lane_change,72.32400000000001
1309,3585,593,1118847337400,4.556,121.247,6451204.311,1873289.33,13.5,5.4,2,35.0,0.0,1,,,,,,,"1,290","1,325",52.42,1.5,us-101,1118847337.4,1290.0,52.42,34.88,0.11999999999999744,1.4977142857142858,436.83333333334264,False,False,False,True,61.398,False,lane_change,59.849
1313,3585,517,1118847337400,39.693,97.711,6451162.517,1873282.67,11.0,4.5,2,35.85,11.2,4,,,,,,,"1,296",0,76.43,2.13,us-101,1118847337.4,1296.0,76.42899999999999,36.03,-0.17999999999999972,2.1319107391910737,inf,False,False,False,False,61.398,False,lane_change,36.312999999999995
1325,3585,586,1118847337400,4.955,48.886,6451155.23,1873342.61,9.0,5.5,2,40.0,0.0,1,,,,,,,"1,309",0,72.36,1.81,us-101,1118847337.4,1309.0,72.36099999999999,35.0,5.0,1.8090249999999997,14.472199999999997,False,False,False,True,61.398,False,lane_change,-12.512
1334,3585,541,1118847337400,23.657,61.398,6451149.68,1873320.803,39.5,7.3,3,35.0,0.0,3,,,,,,,"1,294",0,146.75,4.19,us-101,1118847337.4,1294.0,146.75300000000001,36.95,-1.9500000000000028,4.1929428571428575,inf,False,False,False,False,61.398,True,lane_change,0.0
1292,3586,474,1118847337500,52.634,94.039,6451150.39,1873276.706,10.5,6.5,2,32.56,7.1,5,,,,,,,"1,288","1,300",94.45,2.9,us-101,1118847337.5,1288.0,94.45,40.07,-7.509999999999998,2.9007985257985256,inf,False,False,False,False,64.898,False,lane_change,29.141000000000005
1300,3586,472,1118847337500,55.161,36.102,6451109.34,1873318.565,11.0,5.0,2,32.98,0.0,5,,,,,,,"1,292",0,57.94,1.76,us-101,1118847337.5,1292.0,57.937000000000005,32.56,0.4199999999999946,1.7567313523347488,137.9452380952399,False,False,False,True,64.898,False,lane_change,-28.796
1304,3586,509,1118847337500,16.775,138.29,6451206.975,1873268.526,9.5,5.5,2,45.52,0.19,2,,,,,,,"1,301",0,66.91,1.47,us-101,1118847337.5,1301.0,66.911,46.06,-0.5399999999999991,1.4699253075571177,inf,False,False,False,True,64.898,False,lane_change,73.392
1309,3586,593,1118847337500,4.598,124.747,6451206.664,1873286.739,13.5,5.4,2,35.0,0.0,1,,,,,,,"1,290","1,325",52.42,1.5,us-101,1118847337.5,1290.0,52.41600000000001,34.95,0.04999999999999716,1.4976000000000003,1048.3200000000597,False,False,False,True,64.898,False,lane_change,59.849000000000004
1313,3586,517,1118847337500,39.739,101.36,6451165.054,1873279.875,11.0,4.5,2,37.12,9.08,4,,,,,,,"1,296",0,76.42,2.06,us-101,1118847337.5,1296.0,76.425,36.45,0.6699999999999946,2.058863146551724,114.06716417910539,False,False,False,False,64.898,False,lane_change,36.462
1325,3586,586,1118847337500,4.933,52.886,6451157.919,1873339.649,9.0,5.5,2,40.0,0.0,1,,,,,,,"1,309",0,71.86,1.8,us-101,1118847337.5,1309.0,71.86099999999999,35.0,5.0,1.7965249999999997,14.372199999999998,False,False,False,True,64.898,False,lane_change,-12.011999999999993
1334,3586,541,1118847337500,23.639,64.898,6451152.033,1873318.212,39.5,7.3,3,35.0,0.0,3,,,,,,,"1,294",0,146.97,4.2,us-101,1118847337.5,1294.0,146.966,37.05,-2.049999999999997,4.199028571428571,inf,False,False,False,False,64.898,True,lane_change,0.0
1292,3587,474,1118847337600,52.676,97.304,6451152.743,1873274.115,10.5,6.5,2,33.37,11.2,5,,,,,,,"1,288","1,300",95.2,2.85,us-101,1118847337.6,1288.0,95.201,40.12,-6.75,2.852891818999101,inf,False,False,False,False,68.398,False,lane_change,28.906000000000006
1300,3587,472,1118847337600,55.146,39.103,6451111.356,1873316.343,11.0,5.0,2,32.98,0.0,5,,,,,,,"1,292",0,58.2,1.76,us-101,1118847337.6,1292.0,58.201,33.37,-0.39000000000000057,1.7647362037598546,inf,False,False,False,True,68.398,False,lane_change,-29.294999999999995
1304,3587,509,1118847337600,16.68,142.845,6451210.145,1873265.258,9.5,5.5,2,45.55,0.12,2,,,,,,,"1,301",0,66.97,1.47,us-101,1118847337.6,1301.0,66.96799999999999,46.1,-0.5500000000000043,1.4702085620197585,inf,False,False,False,True,68.398,False,lane_change,74.447
1309,3587,593,1118847337600,4.64,128.247,6451209.017,1873284.147,13.5,5.4,2,35.0,0.0,1,,,,,,,"1,290","1,325",52.42,1.5,us-101,1118847337.6,1290.0,52.41799999999998,34.99,0.00999999999999801,1.4976571428571421,5241.800000001041,False,False,False,True,68.398,False,lane_change,59.84900000000002
