Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
1091,2947,635,1118847273600,9.384,603.034,6451549.443,1872952.638,10.0,4.5,2,34.99,0.0,1,,,,,,,"1,086","1,093",59.91,1.71,us-101,1118847273.6,1086.0,59.91399999999999,35.0,-0.00999999999999801,1.7123178050871672,inf,False,False,False,True,504.852,False,lane_change,98.18200000000002
1092,2947,464,1118847273600,53.671,585.716,6451507.014,1872931.168,12.5,5.5,2,40.25,-2.28,5,,,,,,,"1,087","1,110",73.53,1.83,us-101,1118847273.6,1087.0,73.529,38.46,1.7899999999999991,1.826807453416149,41.07765363128493,False,False,False,True,504.852,False,lane_change,80.86400000000003
1093,2947,651,1118847273600,8.359,532.479,6451497.535,1873000.435,11.5,5.5,2,29.98,0.0,1,,,,,,,"1,091","1,099",70.55,2.35,us-101,1118847273.6,1091.0,70.55499999999995,34.99,-5.010000000000002,2.353402268178784,inf,False,False,False,False,504.852,False,lane_change,27.627000000000066
1094,2947,613,1118847273600,21.616,554.402,6451505.025,1872975.951,10.0,4.5,2,27.77,7.59,2,,,,,,,"1,083","1,101",124.26,4.47,us-101,1118847273.6,1083.0,124.25799999999992,36.29,-8.52,4.474540871444002,inf,False,False,False,False,504.852,False,lane_change,49.55000000000007
1095,2947,555,1118847273600,29.799,551.722,6451497.588,1872971.625,12.5,6.0,2,19.96,-0.15,3,,,,,,,"1,088","1,102",92.37,4.63,us-101,1118847273.6,1088.0,92.37099999999998,33.44,-13.479999999999997,4.627805611222444,inf,False,False,False,False,504.852,False,lane_change,46.870000000000005
1096,2947,543,1118847273600,44.256,578.509,6451507.924,1872942.986,10.0,6.5,2,30.96,-5.66,4,,,,,,,"1,090","1,100",82.64,2.67,us-101,1118847273.6,1090.0,82.644,25.0,5.960000000000001,2.6693798449612403,13.866442953020133,False,True,False,False,504.852,False,lane_change,73.65700000000004
1097,2947,351,1118847273600,66.416,504.852,6451438.24,1872975.576,10.5,5.5,2,45.15,0.0,7,,,,,,,"1,089",0,104.4,2.31,us-101,1118847273.6,1089.0,104.39800000000002,42.45,2.6999999999999957,2.3122480620155046,38.665925925926,False,False,False,False,504.852,True,lane_change,0.0
1099,2947,631,1118847273600,6.023,462.593,6451447.253,1873049.152,11.5,5.0,2,29.92,1.69,1,,,,,,,"1,093","1,104",69.89,2.34,us-101,1118847273.6,1093.0,69.88600000000002,29.98,-0.05999999999999872,2.335762032085562,inf,False,False,False,False,504.852,False,lane_change,-42.25899999999996
1100,2947,543,1118847273600,43.604,524.854,6451468.349,1872979.253,11.5,5.5,2,33.62,2.98,4,,,,,,,"1,096","1,105",53.65,1.6,us-101,1118847273.6,1096.0,53.65499999999997,30.96,2.6599999999999966,1.5959250446162991,20.171052631578963,False,False,False,True,504.852,False,lane_change,20.002000000000066
1101,2947,614,1118847273600,19.044,506.321,6451470.893,1873009.927,14.0,6.9,2,22.49,11.2,2,,,,,,,"1,094","1,106",48.08,2.14,us-101,1118847273.6,1094.0,48.08100000000002,27.77,-5.280000000000001,2.1378835037794586,inf,False,False,False,False,504.852,False,lane_change,1.469000000000051
1102,2947,549,1118847273600,29.875,492.011,6451452.803,1873011.601,13.0,6.4,2,13.82,-3.69,3,,,,,,,"1,095","1,107",59.71,4.32,us-101,1118847273.6,1095.0,59.710999999999956,19.96,-6.140000000000001,4.320622286541242,inf,False,True,False,False,504.852,False,lane_change,-12.840999999999951
1105,2947,537,1118847273600,41.613,485.335,6451439.814,1873007.609,12.0,5.0,2,29.73,-5.92,4,,,,,,,"1,100","1,108",39.52,1.33,us-101,1118847273.6,1100.0,39.51900000000006,33.62,-3.889999999999997,1.329263370332999,inf,False,True,False,True,504.852,False,lane_change,-19.516999999999996
1106,2947,609,1118847273600,17.206,459.384,6451437.3,1873043.116,11.5,5.5,2,24.97,0.09,2,,,,,,,"1,101","1,114",46.94,1.88,us-101,1118847273.6,1101.0,46.93700000000001,22.49,2.4800000000000004,1.8797356828193839,18.926209677419358,False,False,False,True,504.852,False,lane_change,-45.46799999999996
1107,2947,547,1118847273600,29.544,460.132,6451429.491,1873033.535,8.5,6.0,2,15.0,0.0,3,,,,,,,"1,102","1,112",31.88,2.13,us-101,1118847273.6,1102.0,31.87900000000002,13.82,1.1799999999999997,2.125266666666668,27.016101694915278,False,False,False,False,504.852,False,lane_change,-44.71999999999997
1108,2947,531,1118847273600,41.296,438.384,6451405.528,1873039.637,11.0,4.5,2,36.01,-0.52,4,,,,,,,"1,105","1,113",46.95,1.3,us-101,1118847273.6,1105.0,46.950999999999965,29.73,6.279999999999998,1.3038322688142174,7.476273885350316,False,False,False,True,504.852,False,lane_change,-66.46799999999996
1110,2947,512,1118847273600,52.883,441.617,6451400.063,1873028.916,53.5,7.3,3,31.06,-9.89,5,,,,,,,"1,092","1,115",144.1,4.64,us-101,1118847273.6,1092.0,144.099,40.25,-9.190000000000001,4.639375402446877,inf,False,True,False,False,504.852,False,lane_change,-63.23499999999996
1112,2947,542,1118847273600,30.632,431.809,6451407.935,1873051.921,11.0,4.5,2,14.98,0.26,3,,,,,,,"1,107","1,122",28.32,1.89,us-101,1118847273.6,1107.0,28.32299999999998,15.0,-0.019999999999999574,1.8907209612817075,inf,False,False,False,True,504.852,False,lane_change,-73.04299999999995
1091,2948,635,1118847273700,9.329,606.533,6451552.088,1872950.346,10.0,4.5,2,35.0,0.0,1,,,,,,,"1,086","1,093",59.92,1.71,us-101,1118847273.7,1086.0,59.914999999999964,35.0,0.0,1.7118571428571419,inf,False,False,False,True,509.368,False,lane_change,97.16500000000002
1092,2948,464,1118847273700,53.61,589.722,6451510.036,1872928.548,12.5,5.5,2,40.08,-1.21,5,,,,,,,"1,087","1,110",73.35,1.83,us-101,1118847273.7,1087.0,73.35199999999998,38.58,1.5,1.8301397205588816,48.90133333333332,False,False,False,True,509.368,False,lane_change,80.35399999999998
1093,2948,651,1118847273700,8.468,535.478,6451499.698,1872998.355,11.5,5.5,2,29.98,0.0,1,,,,,,,"1,091","1,099",71.05,2.37,us-101,1118847273.7,1091.0,71.05500000000006,35.0,-5.02,2.370080053368915,inf,False,False,False,False,509.368,False,lane_change,26.109999999999957
