Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
1228,3457,464,1118847324600,43.003,535.711,6451476.856,1872972.451,11.0,6.5,2,34.43,6.35,4,,,,,,,"1,224","1,231",74.34,2.16,us-101,1118847324.6,1224.0,74.33699999999999,39.99,-5.560000000000002,2.159076386871914,inf,False,False,False,False,463.143,False,lane_change,72.56800000000004
1229,3457,504,1118847324600,30.373,539.687,6451488.239,1872979.215,12.0,6.0,2,40.0,0.73,3,,,,,,,"1,225","1,234",78.16,1.95,us-101,1118847324.6,1225.0,78.16200000000003,44.62,-4.619999999999997,1.954050000000001,inf,False,False,False,True,463.143,False,lane_change,76.54400000000004
1230,3457,507,1118847324600,20.154,563.125,6451512.517,1872971.212,11.5,5.0,2,37.65,-3.51,2,,,,,,,"1,227","1,233",50.6,1.34,us-101,1118847324.6,1227.0,50.601,35.53,2.1199999999999974,1.34398406374502,23.868396226415122,False,True,False,True,463.143,False,lane_change,99.98200000000003
1231,3457,465,1118847324600,41.372,490.168,6451443.69,1873004.364,13.5,4.4,2,32.64,-11.2,4,,,,,,,"1,228","1,238",45.54,1.4,us-101,1118847324.6,1228.0,45.543000000000006,34.43,-1.7899999999999991,1.3953125000000002,inf,False,True,False,True,463.143,False,lane_change,27.025000000000034
1232,3457,514,1118847324600,7.105,448.515,6451436.151,1873057.911,10.5,4.5,2,42.55,-0.27,1,,,,,,,"3,108","1,239",55.4,1.3,us-101,1118847324.6,3108.0,55.396000000000015,53.57,-11.020000000000003,1.3019036427732085,inf,False,False,False,True,463.143,False,lane_change,-14.627999999999986
1233,3457,506,1118847324600,19.909,517.184,6451478.436,1873002.02,12.0,5.5,2,38.0,-0.06,2,,,,,,,"1,230","1,240",45.94,1.21,us-101,1118847324.6,1230.0,45.94100000000003,37.65,0.3500000000000014,1.2089736842105272,131.25999999999956,False,False,False,True,463.143,False,lane_change,54.041
1234,3457,502,1118847324600,30.89,464.595,6451431.859,1873029.522,8.5,5.5,2,39.97,-0.25,3,,,,,,,"1,229","1,237",75.09,1.88,us-101,1118847324.6,1229.0,75.09199999999998,40.0,-0.030000000000001137,1.87870903177383,inf,False,False,False,True,463.143,False,lane_change,1.452000000000055
1235,3457,443,1118847324600,56.913,463.143,6451413.144,1873011.38,26.5,8.4,3,40.51,6.08,5,,,,,,,"1,223","1,236",172.24,4.25,us-101,1118847324.6,1223.0,172.24100000000004,43.33,-2.8200000000000003,4.251814366823008,inf,False,False,False,False,463.143,True,lane_change,0.0
1236,3457,443,1118847324600,51.227,402.151,6451372.16,1873056.883,12.0,6.0,2,39.99,0.0,5,,,,,,,"1,235","1,241",60.99,1.53,us-101,1118847324.6,1235.0,60.99199999999996,40.51,-0.519999999999996,1.52518129532383,inf,False,False,False,True,463.143,False,lane_change,-60.99199999999996
1237,3457,495,1118847324600,30.62,402.644,6451386.478,1873071.711,16.0,6.9,2,31.32,10.14,3,,,,,,,"1,234","1,242",61.95,1.98,us-101,1118847324.6,1234.0,61.95100000000002,39.97,-8.649999999999999,1.9780012771392088,inf,False,False,False,True,463.143,False,lane_change,-60.49899999999997
1238,3457,460,1118847324600,43.41,433.132,6451400.241,1873041.635,13.5,4.9,2,33.62,-3.84,4,,,,,,,"1,231","1,244",57.04,1.7,us-101,1118847324.6,1231.0,57.036,32.64,0.9799999999999969,1.6964901844140394,58.20000000000019,False,True,False,True,463.143,False,lane_change,-30.010999999999967
1239,3457,544,1118847324600,4.864,364.115,6451375.609,1873116.753,12.0,3.5,2,45.95,0.48,1,,,,,,,"1,232","1,245",84.4,1.84,us-101,1118847324.6,1232.0,84.39999999999998,42.55,3.4000000000000057,1.8367791077257882,24.823529411764657,False,False,False,True,463.143,False,lane_change,-99.02799999999996
1240,3457,505,1118847324600,18.967,455.979,6451433.606,1873044.126,11.0,5.5,2,31.98,-0.12,2,,,,,,,"1,233","1,246",61.21,1.91,us-101,1118847324.6,1233.0,61.204999999999984,38.0,-6.02,1.9138524077548462,inf,False,False,False,True,463.143,False,lane_change,-7.163999999999987
1246,3457,518,1118847324600,16.677,377.019,6451377.096,1873099.319,11.5,6.0,2,36.66,8.78,2,,,,,,,"1,240","1,252",78.96,2.15,us-101,1118847324.6,1240.0,78.95999999999998,31.98,4.679999999999996,2.1538461538461533,16.871794871794883,False,False,False,False,463.143,False,lane_change,-86.12399999999997
3108,3457,359,1118847324600,11.427,503.911,6451474.194,1873017.193,7.0,3.0,1,53.57,6.03,1,,,,,,,"1,226","1,232",62.03,1.16,us-101,1118847324.6,1226.0,62.02600000000001,46.59,6.979999999999997,1.157849542654471,8.886246418338114,False,False,False,True,463.143,False,lane_change,40.76800000000003
1228,3458,464,1118847324700,43.137,539.205,6451479.393,1872970.002,11.0,6.5,2,35.0,3.88,4,,,,,,,"1,224","1,231",74.84,2.14,us-101,1118847324.7,1224.0,74.84299999999996,39.99,-4.990000000000002,2.1383714285714275,inf,False,False,False,False,467.223,False,lane_change,71.98200000000003
1229,3458,504,1118847324700,30.523,543.678,6451491.109,1872976.447,12.0,6.0,2,40.19,2.77,3,,,,,,,"1,225","1,234",78.69,1.96,us-101,1118847324.7,1225.0,78.68899999999996,44.77,-4.580000000000005,1.9579248569295837,inf,False,False,False,True,467.223,False,lane_change,76.45499999999998
1230,3458,507,1118847324700,20.18,566.836,6451515.261,1872968.723,11.5,5.0,2,37.58,1.98,2,,,,,,,"1,227","1,233",50.38,1.34,us-101,1118847324.7,1227.0,50.38300000000004,35.09,2.489999999999995,1.3406865353911666,20.234136546184796,False,False,False,True,467.223,False,lane_change,99.613
1231,3458,465,1118847324700,41.446,493.334,6451446.142,1873002.008,13.5,4.4,2,31.94,-3.4,4,,,,,,,"1,228","1,238",45.87,1.44,us-101,1118847324.7,1228.0,45.87100000000004,35.0,-3.0599999999999987,1.4361615529117107,inf,False,True,False,True,467.223,False,lane_change,26.11099999999999
1232,3458,514,1118847324700,6.946,452.786,6451439.387,1873055.145,10.5,4.5,2,42.35,-3.05,1,,,,,,,"3,108","1,239",56.51,1.33,us-101,1118847324.7,3108.0,56.50999999999999,54.17,-11.82,1.3343565525383705,inf,False,True,False,True,467.223,False,lane_change,-14.437000000000012
1233,3458,506,1118847324700,20.047,520.984,6451481.175,1872999.386,12.0,5.5,2,38.0,-0.07,2,,,,,,,"1,230","1,240",45.85,1.21,us-101,1118847324.7,1230.0,45.851999999999975,37.58,0.4200000000000017,1.2066315789473678,109.17142857142807,False,False,False,True,467.223,False,lane_change,53.761000000000024
1234,3458,502,1118847324700,30.975,468.59,6451434.742,1873026.749,8.5,5.5,2,39.96,-0.12,3,,,,,,,"1,229","1,237",75.09,1.88,us-101,1118847324.7,1229.0,75.08800000000002,40.19,-0.22999999999999687,1.8790790790790797,inf,False,False,False,True,467.223,False,lane_change,1.3669999999999618
1235,3458,443,1118847324700,56.835,467.223,6451416.224,1873008.648,26.5,8.4,3,41.09,5.75,5,,,,,,,"1,223","1,236",172.47,4.2,us-101,1118847324.7,1223.0,172.473,43.2,-2.1099999999999994,4.197444633730835,inf,False,False,False,False,467.223,True,lane_change,0.0
1236,3458,443,1118847324700,51.312,406.15,6451375.043,1873054.11,12.0,6.0,2,39.99,0.0,5,,,,,,,"1,235","1,241",61.07,1.53,us-101,1118847324.7,1235.0,61.073000000000036,41.09,-1.1000000000000014,1.5272068017004259,inf,False,False,False,True,467.223,False,lane_change,-61.073000000000036
1237,3458,495,1118847324700,30.608,405.821,6451388.823,1873069.567,16.0,6.9,2,32.4,11.2,3,,,,,,,"1,234","1,242",62.77,1.94,us-101,1118847324.7,1234.0,62.76899999999995,39.96,-7.560000000000002,1.9373148148148134,inf,False,False,False,True,467.223,False,lane_change,-61.40199999999999
1238,3458,460,1118847324700,43.394,436.445,6451402.685,1873039.404,13.5,4.9,2,33.46,0.58,4,,,,,,,"1,231","1,244",56.89,1.7,us-101,1118847324.7,1231.0,56.88900000000001,31.94,1.5199999999999996,1.7002092050209208,37.426973684210544,False,False,False,True,467.223,False,lane_change,-30.77800000000002
1239,3458,544,1118847324700,4.813,368.747,6451379.028,1873113.672,12.0,3.5,2,45.71,-4.72,1,,,,,,,"1,232","1,245",84.04,1.84,us-101,1118847324.7,1232.0,84.03899999999999,42.35,3.3599999999999994,1.8385254867643839,25.011607142857144,False,True,False,True,467.223,False,lane_change,-98.476
1240,3458,505,1118847324700,18.986,459.168,6451435.947,1873041.943,11.0,5.5,2,32.05,1.22,2,,,,,,,"1,233","1,246",61.82,1.93,us-101,1118847324.7,1233.0,61.81600000000003,38.0,-5.950000000000003,1.9287363494539793,inf,False,False,False,True,467.223,False,lane_change,-8.055000000000007
1246,3458,518,1118847324700,16.754,380.741,6451379.763,1873096.756,11.5,6.0,2,37.43,7.11,2,,,,,,,"1,240","1,252",78.43,2.1,us-101,1118847324.7,1240.0,78.42700000000002,32.05,5.380000000000003,2.0952978893935352,14.577509293680293,False,False,False,False,467.223,False,lane_change,-86.48200000000003
3108,3458,359,1118847324700,11.59,509.296,6451478.085,1873013.495,7.0,3.0,1,54.17,6.37,1,,,,,,,"1,226","1,232",61.3,1.13,us-101,1118847324.7,1226.0,61.30500000000001,46.76,7.410000000000004,1.1317149713863763,8.273279352226718,False,False,False,True,467.223,False,lane_change,42.07299999999998
1228,3459,464,1118847324800,43.264,542.715,6451481.894,1872967.596,11.0,6.5,2,35.54,5.92,4,,,,,,,"1,224","1,231",75.33,2.12,us-101,1118847324.8,1224.0,75.332,39.99,-4.450000000000003,2.1196398424310634,inf,False,False,False,False,471.371,False,lane_change,71.34400000000005
1229,3459,504,1118847324800,30.66,547.696,6451494.005,1872973.674,12.0,6.0,2,40.56,4.84,3,,,,,,,"1,225","1,234",79.17,1.95,us-101,1118847324.8,1225.0,79.168,44.52,-3.960000000000001,1.9518737672583828,inf,False,False,False,True,471.371,False,lane_change,76.32500000000005
1230,3459,507,1118847324800,20.246,570.578,6451517.996,1872966.189,11.5,5.0,2,37.92,5.62,2,,,,,,,"1,227","1,233",50.12,1.32,us-101,1118847324.8,1227.0,50.124000000000024,34.97,2.950000000000003,1.3218354430379753,16.991186440677957,False,False,False,True,471.371,False,lane_change,99.207
1231,3459,465,1118847324800,41.495,496.452,6451448.574,1872999.768,13.5,4.4,2,31.84,4.33,4,,,,,,,"1,228","1,238",46.26,1.45,us-101,1118847324.8,1228.0,46.263000000000034,35.54,-3.6999999999999993,1.4529836683417097,inf,False,False,False,True,471.371,False,lane_change,25.081000000000017
1232,3459,514,1118847324800,6.789,457.031,6451442.645,1873052.357,10.5,4.5,2,41.85,-6.99,1,,,,,,,"3,108","1,239",57.73,1.38,us-101,1118847324.8,3108.0,57.724999999999966,54.67,-12.82,1.379330943847072,inf,False,True,False,True,471.371,False,lane_change,-14.339999999999975
1233,3459,506,1118847324800,20.186,524.783,6451483.913,1872996.751,12.0,5.5,2,37.99,0.0,2,,,,,,,"1,230","1,240",45.8,1.21,us-101,1118847324.8,1230.0,45.79499999999996,37.92,0.07000000000000028,1.2054488023163978,654.2142857142825,False,False,False,True,471.371,False,lane_change,53.412000000000035
1234,3459,502,1118847324800,31.061,472.572,6451437.624,1873023.976,8.5,5.5,2,40.08,1.97,3,,,,,,,"1,229","1,237",75.12,1.87,us-101,1118847324.8,1229.0,75.12400000000002,40.56,-0.480000000000004,1.8743512974051904,inf,False,False,False,True,471.371,False,lane_change,1.2010000000000218
1235,3459,443,1118847324800,56.567,471.371,6451419.444,1873006.045,26.5,8.4,3,41.64,4.68,5,,,,,,,"1,223","1,236",172.67,4.15,us-101,1118847324.8,1223.0,172.668,43.13,-1.490000000000002,4.146685878962536,inf,False,False,False,False,471.371,True,lane_change,0.0
1236,3459,443,1118847324800,51.398,410.149,6451377.926,1873051.337,12.0,6.0,2,39.99,0.0,5,,,,,,,"1,235","1,241",61.22,1.53,us-101,1118847324.8,1235.0,61.22199999999998,41.64,-1.6499999999999986,1.5309327331832951,inf,False,False,False,True,471.371,False,lane_change,-61.22199999999998
1237,3459,495,1118847324800,30.563,409.121,6451391.284,1873067.36,16.0,6.9,2,33.49,10.47,3,,,,,,,"1,234","1,242",63.45,1.89,us-101,1118847324.8,1234.0,63.45100000000002,40.08,-6.589999999999996,1.894625261272022,inf,False,False,False,True,471.371,False,lane_change,-62.25
1238,3459,460,1118847324800,43.27,439.771,6451405.211,1873037.245,13.5,4.9,2,33.67,3.95,4,,,,,,,"1,231","1,244",56.68,1.68,us-101,1118847324.8,1231.0,56.68099999999998,31.84,1.8300000000000018,1.6834273834273827,30.973224043715806,False,False,False,True,471.371,False,lane_change,-31.599999999999966
1239,3459,544,1118847324800,4.782,373.335,6451382.461,1873110.55,12.0,3.5,2,44.91,-11.08,1,,,,,,,"1,232","1,245",83.7,1.86,us-101,1118847324.8,1232.0,83.69600000000003,41.85,3.059999999999995,1.8636383878868856,27.351633986928157,False,True,False,True,471.371,False,lane_change,-98.036
1240,3459,505,1118847324800,19.007,462.361,6451438.27,1873039.773,11.0,5.5,2,32.33,4.04,2,,,,,,,"1,233","1,246",62.42,1.93,us-101,1118847324.8,1233.0,62.422000000000025,37.99,-5.660000000000004,1.9307763686978048,inf,False,False,False,True,471.371,False,lane_change,-9.009999999999991
