Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
2724,7868,540,1118847765700,8.685,24.355,6451136.019,1873358.484,4.0,2.0,1,43.94,0.0,1,,,,,,,"2,734",0,66.48,1.51,us-101,1118847765.7,2734.0,66.47699999999999,39.74,4.199999999999996,1.51290395994538,15.827857142857157,False,False,False,True
2724,7869,540,1118847765800,8.615,28.239,6451138.708,1873355.522,4.0,2.0,1,43.94,0.0,1,,,,,,,"2,734",0,66.56,1.51,us-101,1118847765.8,2734.0,66.55499999999999,39.74,4.199999999999996,1.514679107874374,15.846428571428586,False,False,False,True
2724,7870,540,1118847765900,8.592,32.739,6451141.733,1873352.19,4.0,2.0,1,43.94,0.0,1,,,,,,,"2,734",0,66.03,1.5,us-101,1118847765.9,2734.0,66.025,39.83,4.109999999999999,1.5026172052799274,16.064476885644773,False,False,False,True
2724,7871,540,1118847766000,9.072,36.742,6451144.051,1873348.892,4.0,2.0,1,43.94,0.0,1,,,,,,,"2,734",0,66.02,1.5,us-101,1118847766.0,2734.0,66.017,39.95,3.989999999999995,1.5024351388256714,16.54561403508774,False,False,False,True
2724,7872,540,1118847766100,8.985,41.27,6451147.161,1873345.561,4.0,2.0,1,43.94,5.21,1,,,,,,,"2,734",0,65.5,1.49,us-101,1118847766.1,2734.0,65.49600000000001,39.98,3.960000000000001,1.4905780609922625,16.53939393939394,False,False,False,True
2724,7873,540,1118847766200,9.025,45.719,6451150.1,1873342.229,4.0,2.0,1,44.25,0.41,1,,,,,,,"2,734",0,65.04,1.47,us-101,1118847766.2,2734.0,65.042,39.96,4.289999999999999,1.4698757062146892,15.161305361305365,False,False,False,True
2724,7874,540,1118847766300,9.065,50.167,6451153.04,1873338.897,4.0,2.0,1,44.25,-1.79,1,,,,,,,"2,734",0,64.58,1.46,us-101,1118847766.3,2734.0,64.58,40.05,4.200000000000003,1.4594350282485875,15.376190476190466,False,False,False,True
2724,7875,540,1118847766400,9.131,54.552,6451155.917,1873335.597,4.0,2.0,1,44.34,2.96,1,,,,,,,"2,734",0,64.19,1.45,us-101,1118847766.4,2734.0,64.189,40.36,3.980000000000004,1.44765448804691,16.127889447236164,False,False,False,True
2724,7876,540,1118847766500,9.247,58.966,6451158.761,1873332.258,4.0,2.0,1,44.89,8.23,1,,,,,,,"2,734",0,63.81,1.42,us-101,1118847766.5,2734.0,63.812999999999995,40.93,3.960000000000001,1.4215415460013365,16.114393939393935,False,False,False,True
2724,7877,540,1118847766600,9.324,63.485,6451161.724,1873328.845,4.0,2.0,1,45.72,9.62,1,,,,,,,"2,734",0,63.42,1.39,us-101,1118847766.6,2734.0,63.423,41.61,4.109999999999999,1.387204724409449,15.431386861313872,False,False,False,True
2724,7878,540,1118847766700,9.398,68.136,6451164.767,1873325.347,4.0,2.0,1,46.35,4.38,1,,,,,,,"2,734",0,63.0,1.36,us-101,1118847766.7,2734.0,62.99600000000001,42.07,4.280000000000001,1.359137001078749,14.718691588785045,False,False,False,True
2724,7879,540,1118847766800,9.4,72.837,6451167.964,1873321.786,4.0,2.0,1,46.48,-2.33,1,,,,,,,"2,734",0,62.56,1.35,us-101,1118847766.8,2734.0,62.557,42.05,4.43,1.3458907056798624,14.121218961625283,False,False,False,True
2724,7880,540,1118847766900,9.447,77.488,6451171.022,1873318.311,4.0,2.0,1,46.26,-3.85,1,,,,,,,"2,734",0,62.12,1.34,us-101,1118847766.9,2734.0,62.12100000000001,41.58,4.68,1.3428664072632948,13.273717948717952,False,True,False,True
2724,7881,540,1118847767000,9.489,82.072,6451174.031,1873314.899,4.0,2.0,1,46.11,0.25,1,,,,,,,"2,734",0,61.64,1.34,us-101,1118847767.0,2734.0,61.643,41.09,5.019999999999996,1.3368683582736933,12.279482071713158,False,False,False,True
2724,7882,540,1118847767100,9.582,86.619,6451177.007,1873311.448,4.0,2.0,1,46.61,9.55,1,,,,,,,"2,734",0,61.13,1.31,us-101,1118847767.1,2734.0,61.12899999999999,41.14,5.469999999999999,1.3114996781806478,11.175319926873858,False,False,False,True
2724,7883,540,1118847767200,9.681,91.387,6451180.07,1873307.89,4.0,2.0,1,48.44,11.2,1,,,,,,,"2,734",0,60.46,1.25,us-101,1118847767.2,2734.0,60.459,41.97,6.469999999999999,1.248121387283237,9.344513137557962,False,False,False,True
2724,7884,540,1118847767300,9.862,96.446,6451183.229,1873304.202,4.0,2.0,1,51.83,11.2,1,,,,,,,"2,734",0,59.67,1.15,us-101,1118847767.3,2734.0,59.673,43.35,8.479999999999997,1.1513216284005403,7.036910377358494,False,False,False,True
2724,7885,540,1118847767400,10.031,101.9,6451186.749,1873300.17,4.0,2.0,1,56.64,11.2,1,,,,,,,"2,734",0,58.62,1.03,us-101,1118847767.4,2734.0,58.617999999999995,44.79,11.850000000000001,1.0349223163841808,4.946666666666665,False,False,False,True
2724,7886,540,1118847767500,10.146,107.858,6451190.715,1873295.738,4.0,2.0,1,62.39,11.2,1,,,,,,,"2,734",0,57.21,0.92,us-101,1118847767.5,2734.0,57.21199999999999,45.89,16.5,0.91700593043757,3.4673939393939386,False,False,False,True
2724,7887,540,1118847767600,10.214,114.37,6451195.121,1873290.902,4.0,2.0,1,68.05,11.2,1,,,,,,,"2,734",0,55.36,0.81,us-101,1118847767.6,2734.0,55.361999999999995,46.57,21.479999999999997,0.8135488611315209,2.577374301675978,False,False,False,True
2724,7888,540,1118847767700,10.204,121.368,6451199.991,1873285.682,4.0,2.0,1,72.6,11.2,1,,,,,,,"2,734",0,53.06,0.73,us-101,1118847767.7,2734.0,53.06100000000001,46.89,25.709999999999994,0.7308677685950414,2.063827304550759,False,False,False,True
2724,7889,540,1118847767800,10.158,128.727,6451205.281,1873280.062,4.0,2.0,1,75.57,11.2,1,,,,,,,"2,734",0,50.41,0.67,us-101,1118847767.8,2734.0,50.41,47.03,28.539999999999992,0.6670636495964007,1.7662929222144363,False,False,False,True
2724,7890,540,1118847767900,10.025,136.388,6451210.643,1873274.493,4.0,2.0,1,76.96,5.32,1,,,,,,,"2,734",0,47.46,0.62,us-101,1118847767.9,2734.0,47.46000000000001,47.07,29.889999999999993,0.6166839916839918,1.587822014051523,False,False,False,True
2724,7891,540,1118847768000,9.892,144.152,6451216.005,1873268.925,4.0,2.0,1,77.29,0.1,1,,,,,,,"2,734",0,44.41,0.57,us-101,1118847768.0,2734.0,44.408000000000015,47.02,30.270000000000003,0.5745633329020573,1.467063098777668,True,False,False,True
2724,7892,540,1118847768100,9.759,151.891,6451221.367,1873263.356,4.0,2.0,1,77.21,-1.4,1,,,,,,,"2,734",0,41.38,0.54,us-101,1118847768.1,2734.0,41.37900000000002,46.83,30.379999999999995,0.5359279886025129,1.3620473996050042,True,False,False,True
2724,7893,540,1118847768200,9.625,159.662,6451226.73,1873257.787,4.0,2.0,1,76.55,-10.01,1,,,,,,,"2,734",0,38.3,0.5,us-101,1118847768.2,2734.0,38.29900000000001,46.39,30.159999999999997,0.5003135205747878,1.2698607427055706,True,True,False,True
2724,7894,540,1118847768300,9.491,167.158,6451232.092,1873252.219,4.0,2.0,1,74.16,-11.2,1,,,,,,,"2,734",0,35.44,0.48,us-101,1118847768.3,2734.0,35.441,45.57,28.589999999999996,0.4778991370010788,1.2396292409933545,True,True,False,False
2724,7895,540,1118847768400,9.523,174.201,6451237.394,1873246.63,4.0,2.0,1,68.61,-11.2,1,,,,,,,"2,734","2,758",32.9,0.48,us-101,1118847768.4,2734.0,32.896000000000015,44.36,24.25,0.4794636350386243,1.3565360824742274,True,True,False,False
2724,7896,540,1118847768500,9.503,180.483,6451242.164,1873241.674,4.0,2.0,1,59.1,-11.2,1,,,,,,,"2,734","2,758",30.98,0.52,us-101,1118847768.5,2734.0,30.97999999999999,42.99,16.11,0.5241962774957697,1.9230291744258219,False,True,False,True
2724,7897,540,1118847768600,9.487,185.682,6451246.003,1873237.685,4.0,2.0,1,46.18,-11.2,1,,,,,,,"2,734","2,758",30.01,0.65,us-101,1118847768.6,2734.0,30.009000000000015,41.9,4.280000000000001,0.6498267648332615,7.011448598130842,False,True,False,True
2724,7898,540,1118847768700,9.478,189.578,6451248.712,1873234.868,4.0,2.0,1,31.81,-11.2,1,,,,,,,"2,734","2,758",30.2,0.95,us-101,1118847768.7,2734.0,30.203000000000003,41.48,-9.669999999999998,0.9494812951901919,inf,False,True,False,True
2724,7899,540,1118847768800,9.472,192.193,6451250.29,1873233.227,4.0,2.0,1,19.05,-11.2,1,,,,,,,"2,734","2,758",31.71,1.66,us-101,1118847768.8,2734.0,31.71199999999999,41.57,-22.52,1.6646719160104981,inf,False,True,False,True
2724,7900,540,1118847768900,9.471,193.85,6451250.92,1873232.571,4.0,2.0,1,11.09,-11.2,1,,,,,,,"2,734","2,758",34.25,3.09,us-101,1118847768.9,2734.0,34.24800000000002,41.66,-30.569999999999997,3.08818755635708,inf,False,True,False,False
2724,7901,540,1118847769000,9.363,194.789,6451251.057,1873232.584,4.0,2.0,1,9.43,11.2,1,,,,,,,"2,734","2,758",37.5,3.98,us-101,1118847769.0,2734.0,37.503000000000014,41.49,-32.06,3.976988335100744,inf,False,False,False,False
2724,7902,540,1118847769100,9.383,196.05,6451251.571,1873232.017,4.0,2.0,1,13.51,11.2,1,,,,,,,"2,734","2,758",40.38,2.99,us-101,1118847769.1,2734.0,40.38199999999998,41.02,-27.510000000000005,2.9890451517394507,inf,False,False,False,False
2724,7903,540,1118847769200,9.426,197.816,6451252.674,1873230.803,4.0,2.0,1,21.12,11.2,1,,,,,,,"2,734","2,758",42.68,2.02,us-101,1118847769.2,2734.0,42.67599999999999,40.49,-19.37,2.020643939393939,inf,False,False,False,False
2724,7904,540,1118847769300,9.493,200.335,6451254.392,1873228.911,4.0,2.0,1,29.48,11.2,1,,,,,,,"2,734","2,758",44.18,1.5,us-101,1118847769.3,2734.0,44.17599999999999,40.17,-10.690000000000001,1.4985074626865666,inf,False,False,False,True
2724,7905,540,1118847769400,9.585,203.607,6451256.728,1873226.336,4.0,2.0,1,36.75,11.2,1,,,,,,,"2,734","2,758",44.9,1.22,us-101,1118847769.4,2734.0,44.90299999999999,39.96,-3.210000000000001,1.221850340136054,inf,False,False,False,True
2724,7906,540,1118847769500,9.696,207.503,6451259.568,1873223.208,4.0,2.0,1,42.23,11.2,1,,,,,,,"2,734","2,758",44.98,1.07,us-101,1118847769.5,2734.0,44.97900000000001,39.88,2.3499999999999943,1.0650959033862186,19.14000000000005,False,False,False,True
