Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
1054,2709,534,1118847249800,21.905,459.309,6451434.059,1873039.713,13.0,5.9,2,20.89,6.92,2,,,,,,,"1,049","1,063",43.49,2.08,us-101,1118847249.8,1049.0,43.488999999999976,25.59,-4.699999999999999,2.0818094782192422,inf,False,False,False,False
1054,2710,534,1118847249900,21.95,461.42,6451435.59,1873038.241,13.0,5.9,2,21.67,8.68,2,,,,,,,"1,049","1,063",43.94,2.03,us-101,1118847249.9,1049.0,43.94399999999996,25.57,-3.8999999999999986,2.0278726349792318,inf,False,False,False,False
1054,2711,534,1118847250000,21.982,463.631,6451437.172,1873036.739,13.0,5.9,2,22.52,8.64,2,,,,,,,"1,049","1,063",44.31,1.97,us-101,1118847250.0,1049.0,44.31200000000001,25.27,-2.75,1.9676731793960929,inf,False,False,False,True
1054,2712,534,1118847250100,22.06,465.93,6451438.832,1873035.103,13.0,5.9,2,23.33,7.79,2,,,,,,,"1,049","1,063",44.56,1.91,us-101,1118847250.1,1049.0,44.55799999999999,24.5,-1.1700000000000017,1.9099014144877837,inf,False,False,False,True
1054,2713,534,1118847250200,22.298,468.314,6451440.423,1873033.314,13.0,5.9,2,24.03,6.14,2,,,,,,,"1,049","1,063",44.56,1.85,us-101,1118847250.2,1049.0,44.55599999999998,23.24,0.7900000000000027,1.8541822721597994,56.399999999999785,False,False,False,True
1054,2714,534,1118847250300,22.653,470.763,6451441.962,1873031.412,13.0,5.9,2,24.52,3.92,2,,,,,,,"1,049","1,063",44.36,1.81,us-101,1118847250.3,1049.0,44.35899999999998,21.77,2.75,1.8090946166394772,16.130545454545448,False,False,False,True
1054,2715,534,1118847250400,23.189,473.248,6451443.455,1873029.307,13.0,5.9,2,24.8,1.75,2,,,,,,,"1,049","1,063",43.98,1.77,us-101,1118847250.4,1049.0,43.983000000000004,20.58,4.220000000000002,1.7735080645161292,10.422511848341227,False,False,False,True
1054,2716,534,1118847250500,23.772,475.749,6451444.89,1873027.192,13.0,5.9,2,24.92,0.14,3,,,,,,,"1,061","1,066",32.45,1.3,us-101,1118847250.5,1061.0,32.45399999999995,25.41,-0.48999999999999844,1.3023274478330638,inf,False,False,True,True
1054,2717,534,1118847250600,24.326,478.245,6451446.345,1873025.098,13.0,5.9,2,24.93,-0.05,3,,,,,,,"1,061","1,066",32.51,1.3,us-101,1118847250.6,1061.0,32.50799999999998,25.51,-0.5800000000000018,1.3039711191335732,inf,False,False,False,True
1054,2718,534,1118847250700,24.909,480.736,6451447.78,1873022.983,13.0,5.9,2,24.93,0.2,3,,,,,,,"1,061","1,066",32.58,1.31,us-101,1118847250.7,1061.0,32.577999999999975,25.57,-0.6400000000000006,1.3067789811472112,inf,False,False,False,True
