Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
1043,2613,527,1118847240200,17.841,261.303,6451292.367,1873178.73,16.0,6.4,2,39.89,-0.92,2,,,,,,,"1,038","1,049",34.57,0.87,us-101,1118847240.2,1038.0,34.567999999999984,41.43,-1.5399999999999991,0.86658310353472,inf,False,False,False,True
1043,2614,527,1118847240300,18.103,265.29,6451295.055,1873175.768,16.0,6.4,2,39.77,-1.43,2,,,,,,,"1,038","1,049",34.77,0.87,us-101,1118847240.3,1038.0,34.76599999999996,41.33,-1.5599999999999952,0.8741765149610249,inf,False,False,False,True
1043,2615,527,1118847240400,18.286,269.261,6451297.787,1873172.873,16.0,6.4,2,39.63,-1.6,2,,,,,,,"1,038","1,049",34.95,0.88,us-101,1118847240.4,1038.0,34.952999999999975,40.72,-1.0899999999999963,0.8819833459500371,inf,False,False,False,True
1043,2616,527,1118847240500,18.374,273.214,6451300.564,1873170.067,16.0,6.4,2,39.49,-1.24,2,,,,,,,"1,038","1,049",35.04,0.89,us-101,1118847240.5,1038.0,35.03800000000001,39.79,-0.29999999999999716,0.8872625981261081,inf,False,False,False,True
1043,2617,527,1118847240600,18.382,277.16,6451303.385,1873167.329,16.0,6.4,2,39.32,-1.83,2,,,,,,,"1,038","1,049",34.99,0.89,us-101,1118847240.6,1038.0,34.98599999999999,39.03,0.28999999999999915,0.8897761953204474,120.64137931034514,False,False,False,True
1043,2618,527,1118847240700,18.408,281.094,6451306.208,1873164.565,16.0,6.4,2,39.03,-3.61,2,,,,,,,"1,038","1,049",34.88,0.89,us-101,1118847240.7,1038.0,34.879999999999995,38.83,0.20000000000000284,0.8936715347168843,174.3999999999975,False,True,False,True
1043,2619,527,1118847240800,18.387,284.984,6451309.034,1873161.862,16.0,6.4,2,38.67,-4.27,2,,,,,,,"1,038","1,049",34.85,0.9,us-101,1118847240.8,1038.0,34.85200000000003,39.13,-0.46000000000000085,0.9012671321437815,inf,False,True,False,True
1043,2620,527,1118847240900,18.232,288.817,6451311.886,1873159.321,16.0,6.4,2,38.39,-2.07,2,,,,,,,"1,038","1,049",34.96,0.91,us-101,1118847240.9,1038.0,34.962999999999965,39.6,-1.2100000000000009,0.9107319614482929,inf,False,False,False,True
1043,2621,527,1118847241000,18.027,292.628,6451314.748,1873156.841,16.0,6.4,2,38.29,0.57,2,,,,,,,"1,038","1,049",35.15,0.92,us-101,1118847241.0,1038.0,35.15300000000002,39.94,-1.6499999999999986,0.9180726038130066,inf,False,False,False,True
1043,2622,527,1118847241100,17.875,296.465,6451317.614,1873154.282,16.0,6.4,2,38.23,-0.67,2,,,,,,,"1,038","1,049",35.33,0.92,us-101,1118847241.1,1038.0,35.335000000000036,40.06,-1.8300000000000054,0.9242741302641915,inf,False,False,False,True
