Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
974,2456,470,1118847224500,37.59,458.002,6451422.459,1873029.073,15.0,8.4,2,34.8,2.03,4,,,,,,,965,978,113.49,3.26,us-101,1118847224.5,965.0,113.49399999999997,43.15,-8.350000000000001,3.261321839080459,inf,False,False,False,False,372.66,False,car_following,85.34199999999998
975,2456,453,1118847224500,51.145,392.723,6451365.289,1873063.327,17.5,8.4,2,40.37,-4.74,5,,,,,,,970,982,90.36,2.24,us-101,1118847224.5,970.0,90.36000000000001,41.73,-1.3599999999999994,2.238295764181323,inf,False,True,False,False,372.66,False,car_following,20.062999999999988
978,2456,480,1118847224500,41.017,408.916,6451384.041,1873059.818,16.0,8.4,2,34.74,2.6,4,,,,,,,974,981,49.09,1.41,us-101,1118847224.5,974.0,49.08600000000001,34.8,-0.05999999999999517,1.4129533678756478,inf,False,False,False,True,372.66,False,car_following,36.25599999999997
979,2456,467,1118847224500,16.827,446.666,6451428.206,1873052.013,16.5,7.4,2,35.5,-0.26,2,,,,,,,976,983,60.99,1.72,us-101,1118847224.5,976.0,60.99000000000001,39.82,-4.32,1.7180281690140848,inf,False,False,False,True,372.66,False,car_following,74.00599999999997
981,2456,474,1118847224500,41.458,355.959,6451344.774,1873095.406,13.0,8.4,2,33.24,11.2,4,,,,,,,978,986,52.96,1.59,us-101,1118847224.5,978.0,52.956999999999994,34.74,-1.5,1.5931708784596867,inf,False,False,False,True,372.66,False,car_following,-16.701000000000022
983,2456,477,1118847224500,18.896,396.922,6451390.227,1873084.2,21.0,8.5,2,35.02,-0.09,2,,,,,,,979,990,49.74,1.42,us-101,1118847224.5,979.0,49.74399999999997,35.5,-0.4799999999999969,1.420445459737292,inf,False,False,False,True,372.66,False,car_following,24.262
989,2456,625,1118847224500,27.856,364.231,6451360.115,1873099.766,57.5,8.5,3,34.98,0.23,3,,,,,,,977,996,135.53,3.87,us-101,1118847224.5,977.0,135.53000000000003,34.13,0.8499999999999943,3.874499714122357,159.4470588235305,False,False,False,False,372.66,False,car_following,-8.42900000000003
990,2456,460,1118847224500,16.705,346.545,6451354.443,1873120.314,20.0,7.4,2,33.4,9.76,2,,,,,,,983,"1,001",50.38,1.51,us-101,1118847224.5,983.0,50.37700000000001,35.02,-1.6200000000000045,1.508293413173653,inf,False,False,False,True,372.66,False,car_following,-26.11500000000001
991,2456,454,1118847224500,8.351,283.409,6451314.877,1873170.172,13.0,7.4,2,33.07,-5.68,1,,,,,,,"1,016","1,025",46.34,1.4,us-101,1118847224.5,1016.0,46.343999999999994,30.0,3.0700000000000003,1.4013909888116116,15.095765472312701,False,True,False,True,372.66,False,car_following,-89.25100000000003
996,2456,552,1118847224500,26.866,275.19,6451296.081,1873162.589,14.5,8.5,2,37.1,1.14,3,,,,,,,989,"1,008",89.04,2.4,us-101,1118847224.5,989.0,89.041,34.98,2.1200000000000045,2.4000269541778976,42.00047169811312,False,False,False,False,372.66,False,car_following,-97.47000000000003
1005,2456,619,1118847224500,6.341,419.104,6451415.045,1873078.401,11.0,5.5,2,34.99,0.0,1,,,,,,,997,"1,012",66.09,1.89,us-101,1118847224.5,997.0,66.09100000000001,34.96,0.030000000000001137,1.8888539582737927,2203.03333333325,False,False,False,True,372.66,False,car_following,46.44399999999996
1012,2456,619,1118847224500,5.761,372.66,6451381.271,1873110.315,14.5,6.4,2,34.18,5.25,1,,,,,,,"1,005","1,016",46.44,1.36,us-101,1118847224.5,1005.0,46.44399999999996,34.99,-0.8100000000000023,1.358806319485078,inf,False,False,False,True,372.66,True,car_following,0.0
