Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
1056,2543,599,1118847233200,6.213,38.472,6451147.334,1873349.515,14.0,7.4,2,46.19,0.0,1,,,,,,,"1,064",0,75.92,1.64,us-101,1118847233.2,1064.0,75.918,35.5,10.689999999999998,1.6436025113660968,7.101777362020582,False,False,False,True
1056,2544,599,1118847233300,6.187,43.472,6451150.695,1873345.813,14.0,7.4,2,46.19,0.0,1,,,,,,,"1,064",0,74.41,1.61,us-101,1118847233.3,1064.0,74.40799999999999,35.07,11.119999999999997,1.6109114526953885,6.691366906474821,False,False,False,True
1056,2545,599,1118847233400,6.162,48.472,6451154.056,1873342.111,14.0,7.4,2,46.19,0.0,1,,,,,,,"1,064",0,72.89,1.58,us-101,1118847233.4,1064.0,72.88999999999999,34.96,11.229999999999997,1.5780471963628488,6.490650044523598,False,False,False,True
1056,2546,599,1118847233500,6.136,53.472,6451157.417,1873338.409,14.0,7.4,2,46.19,0.0,1,,,,,,,"1,064",0,71.38,1.55,us-101,1118847233.5,1064.0,71.38399999999999,35.0,11.189999999999998,1.5454427365230567,6.379267202859697,False,False,False,True
1056,2547,599,1118847233600,6.151,57.993,6451160.411,1873335.054,14.0,7.4,2,46.19,-11.2,1,,,,,,,"1,064",0,70.37,1.52,us-101,1118847233.6,1064.0,70.369,35.03,11.159999999999997,1.5234682831781772,6.305465949820791,False,True,False,True
1056,2548,599,1118847233700,6.089,62.511,6451163.486,1873331.723,14.0,7.4,2,45.29,-4.53,1,,,,,,,"1,064",0,69.37,1.53,us-101,1118847233.7,1064.0,69.36600000000001,34.93,10.36,1.5315963788915878,6.695559845559847,False,True,False,True
1056,2549,599,1118847233800,6.067,66.983,6451166.49,1873328.413,14.0,7.4,2,45.01,-0.09,1,,,,,,,"1,064",0,68.4,1.52,us-101,1118847233.8,1064.0,68.39699999999999,34.61,10.399999999999999,1.5195956454121304,6.576634615384616,False,False,False,True
1056,2550,599,1118847233900,6.044,71.493,6451169.515,1873325.081,14.0,7.4,2,44.89,-1.65,1,,,,,,,"1,064",0,67.33,1.5,us-101,1118847233.9,1064.0,67.334,34.14,10.75,1.4999777233236802,6.263627906976745,False,False,False,True
1056,2551,599,1118847234000,6.021,76.0,6451172.559,1873321.727,14.0,7.4,2,44.48,-5.91,1,,,,,,,"1,064",0,66.19,1.49,us-101,1118847234.0,1064.0,66.19200000000001,33.78,10.699999999999996,1.488129496402878,6.1861682242990685,False,True,False,True
1056,2552,599,1118847234100,6.035,80.452,6451175.534,1873318.395,14.0,7.4,2,43.61,-11.2,1,,,,,,,"1,064",0,65.07,1.49,us-101,1118847234.1,1064.0,65.072,33.8,9.810000000000002,1.4921348314606742,6.633231396534147,False,True,False,True
1056,2553,599,1118847234200,6.028,84.74,6451178.427,1873315.185,14.0,7.4,2,42.32,-11.2,1,,,,,,,"1,064","1,068",64.17,1.52,us-101,1118847234.2,1064.0,64.16700000000002,34.07,8.25,1.5162334593572782,7.7778181818181835,False,True,False,True
1056,2554,599,1118847234300,5.992,88.916,6451181.247,1873312.101,14.0,7.4,2,41.06,-11.2,1,,,,,,,"1,064","1,068",63.44,1.55,us-101,1118847234.3,1064.0,63.44200000000001,34.23,6.830000000000005,1.5451047247929859,9.28872620790629,False,True,False,True
1056,2555,599,1118847234400,5.945,92.93,6451183.986,1873309.14,14.0,7.4,2,40.22,-5.39,1,,,,,,,"1,064","1,068",62.88,1.56,us-101,1118847234.4,1064.0,62.87699999999998,34.08,6.140000000000001,1.5633267031327693,10.240553745928334,False,True,False,True
1056,2556,599,1118847234500,5.992,96.888,6451186.655,1873306.201,14.0,7.4,2,39.89,-0.18,1,,,,,,,"1,064","1,068",62.31,1.56,us-101,1118847234.5,1064.0,62.30699999999999,33.79,6.100000000000001,1.5619704186512908,10.214262295081962,False,False,False,True
