Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate,ego_Local_Y,is_ego,scenario_label,distance_from_ego_y
998,2545,479,1118847233400,53.191,402.13,6451370.814,1873055.453,13.5,6.9,2,39.99,0.0,5,,,,,,,992,"1,002",61.82,1.55,us-101,1118847233.4,992.0,61.81999999999999,30.78,9.21,1.5458864716179042,6.712269272529857,False,False,False,True,362.595,False,car_following,39.53499999999997
1002,2545,465,1118847233400,51.572,343.433,6451327.939,1873097.44,15.0,7.9,2,38.56,-6.13,5,,,,,,,998,"1,003",58.7,1.52,us-101,1118847233.4,998.0,58.697,39.99,-1.4299999999999997,1.5222251037344399,inf,False,True,False,True,362.595,False,car_following,-19.162000000000035
1003,2545,465,1118847233400,53.658,291.794,6451289.379,1873131.806,9.5,5.5,2,38.0,2.66,5,,,,,,,"1,002","1,009",51.64,1.36,us-101,1118847233.4,1002.0,51.63900000000001,38.56,-0.5600000000000023,1.3589210526315791,inf,False,False,False,True,362.595,False,car_following,-70.80100000000004
1007,2545,425,1118847233400,39.78,351.755,6451342.619,1873099.674,16.0,7.4,2,33.38,11.2,4,,,,,,,"1,000","3,105",117.2,3.51,us-101,1118847233.4,1000.0,117.20499999999998,35.01,-1.6299999999999955,3.5112342720191725,inf,False,False,False,False,362.595,False,car_following,-10.840000000000032
1011,2545,620,1118847233400,28.146,458.668,6451429.383,1873035.535,13.5,6.4,2,30.45,-2.34,3,,,,,,,"1,008","1,021",50.08,1.64,us-101,1118847233.4,1008.0,50.08100000000002,34.98,-4.529999999999998,1.6446962233169136,inf,False,False,False,True,362.595,False,car_following,96.07299999999998
1014,2545,509,1118847233400,18.116,401.259,6451393.928,1873081.85,16.0,7.9,2,31.87,-2.96,2,,,,,,,"1,006","1,023",81.66,2.56,us-101,1118847233.4,1006.0,81.656,34.89,-3.0199999999999996,2.562158770003138,inf,False,False,False,False,362.595,False,car_following,38.66399999999999
1021,2545,609,1118847233400,31.509,402.458,6451385.73,1873071.192,15.5,4.9,2,33.32,-3.52,3,,,,,,,"1,011","1,027",56.21,1.69,us-101,1118847233.4,1011.0,56.20999999999998,30.45,2.870000000000001,1.6869747899159657,19.585365853658523,False,True,False,True,362.595,False,car_following,39.863
1023,2545,490,1118847233400,17.901,264.399,6451294.552,1873176.535,14.0,7.9,2,49.95,0.4,2,,,,,,,"1,014","1,026",136.86,2.74,us-101,1118847233.4,1014.0,136.86,31.87,18.080000000000002,2.7399399399399402,7.5696902654867255,False,False,False,False,362.595,False,car_following,-98.19600000000003
1027,2545,577,1118847233400,29.613,362.595,6451357.718,1873099.585,12.0,5.5,2,29.96,0.11,3,,,,,,,"1,021","1,036",39.86,1.33,us-101,1118847233.4,1021.0,39.863,33.32,-3.3599999999999994,1.3305407209612816,inf,False,False,False,True,362.595,True,car_following,0.0
1033,2545,611,1118847233400,5.864,410.1,6451408.747,1873084.854,12.5,5.0,2,34.99,0.0,1,,,,,,,"1,031","1,039",59.02,1.69,us-101,1118847233.4,1031.0,59.016999999999996,34.99,0.0,1.6866819091168903,inf,False,False,False,True,362.595,False,car_following,47.504999999999995
1039,2545,606,1118847233400,7.535,372.427,6451379.894,1873109.172,14.0,4.9,2,32.94,2.69,1,,,,,,,"1,033","1,047",37.67,1.14,us-101,1118847233.4,1033.0,37.673,34.99,-2.0500000000000043,1.1436854887674561,inf,False,False,False,True,362.595,False,car_following,9.831999999999994
1047,2545,640,1118847233400,5.376,327.609,6451348.717,1873141.604,15.0,6.4,2,31.6,-7.24,1,,,,,,,"1,039","1,053",44.82,1.42,us-101,1118847233.4,1039.0,44.81800000000004,32.94,-1.3399999999999963,1.4182911392405075,inf,False,True,False,True,362.595,False,car_following,-34.98600000000005
1053,2545,642,1118847233400,6.666,278.746,6451312.681,1873174.638,13.5,5.9,2,33.92,0.95,1,,,,,,,"1,047","1,058",48.86,1.44,us-101,1118847233.4,1047.0,48.863,31.6,2.3200000000000003,1.4405365566037736,21.06163793103448,False,False,False,True,362.595,False,car_following,-83.84900000000005
3105,2545,534,1118847233400,41.076,282.359,6451291.363,1873147.387,33.0,8.5,3,34.92,0.03,4,,,,,,,"1,007","1,024",69.4,1.99,us-101,1118847233.4,1007.0,69.39600000000002,33.38,1.5399999999999991,1.9872852233676979,45.0623376623377,False,False,False,True,362.595,False,car_following,-80.23600000000005
998,2546,479,1118847233500,53.276,406.131,6451373.697,1873052.68,13.5,6.9,2,39.97,-0.26,5,,,,,,,992,"1,002",60.64,1.52,us-101,1118847233.5,992.0,60.637,25.68,14.29,1.5170627970978234,4.243317004898531,False,False,False,True,365.59,False,car_following,40.541
1002,2546,465,1118847233500,51.562,347.261,6451330.843,1873094.647,15.0,7.9,2,37.53,-11.2,5,,,,,,,998,"1,003",58.87,1.57,us-101,1118847233.5,998.0,58.86999999999995,39.97,-2.4399999999999977,1.5686117772448693,inf,False,True,False,True,365.59,False,car_following,-18.32899999999995
1003,2546,465,1118847233500,53.596,295.631,6451292.202,1873129.165,9.5,5.5,2,38.02,-1.39,5,,,,,,,"1,002","1,009",51.63,1.36,us-101,1118847233.5,1002.0,51.63000000000005,37.53,0.490000000000002,1.3579694897422423,105.36734693877519,False,False,False,True,365.59,False,car_following,-69.959
1007,2546,425,1118847233500,39.857,355.192,6451345.231,1873097.163,16.0,7.4,2,34.97,11.2,4,,,,,,,"1,000","3,105",117.27,3.35,us-101,1118847233.5,1000.0,117.26600000000002,34.99,-0.020000000000003126,3.3533314269373755,inf,False,False,False,False,365.59,False,car_following,-10.397999999999968
