Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,time_s,leader_id,gap_distance,leader_vel,rel_vel,time_headway_s,ttc_s,is_near_collision,is_sudden_braking,is_lane_change_point,is_car_following_candidate
1257,3528,478,1118847331700,50.557,351.367,6451334.908,1873092.125,14.5,4.9,2,38.84,11.2,5,,,,,,,"1,254","1,255",61.2,1.58,us-101,1118847331.7,1254.0,61.20400000000001,39.99,-1.1499999999999986,1.5757981462409887,inf,False,False,False,True
1257,3529,478,1118847331800,50.414,355.349,6451338.118,1873089.361,14.5,4.9,2,40.26,11.2,5,,,,,,,"1,254","1,255",61.22,1.52,us-101,1118847331.8,1254.0,61.221000000000004,39.99,0.269999999999996,1.520640834575261,226.7444444444478,False,False,False,True
1257,3530,478,1118847331900,50.169,359.443,6451341.477,1873086.599,14.5,4.9,2,42.12,11.2,5,,,,,,,"1,254","1,255",61.13,1.45,us-101,1118847331.9,1254.0,61.12600000000003,39.99,2.1299999999999955,1.4512345679012355,28.6976525821597,False,False,False,True
1257,3531,478,1118847332000,49.911,363.754,6451344.841,1873083.85,14.5,4.9,2,43.39,6.15,5,,,,,,,"1,254","1,255",60.81,1.4,us-101,1118847332.0,1254.0,60.813999999999965,39.99,3.3999999999999986,1.401567181378197,17.88647058823529,False,False,False,True
1257,3532,478,1118847332100,49.687,368.144,6451348.18,1873081.077,14.5,4.9,2,43.91,3.84,5,,,,,,,"1,254","1,255",60.42,1.38,us-101,1118847332.1,1254.0,60.423,39.99,3.9199999999999946,1.3760646777499432,15.41403061224492,False,False,False,True
1257,3533,478,1118847332200,49.492,372.556,6451351.573,1873078.215,14.5,4.9,2,44.24,3.36,5,,,,,,,"1,254","1,255",60.01,1.36,us-101,1118847332.2,1254.0,60.00999999999999,39.99,4.25,1.3564647377938515,14.119999999999997,False,False,False,True
1257,3534,478,1118847332300,49.425,377.01,6451354.896,1873075.244,14.5,4.9,2,44.48,1.36,5,,,,,,,"1,254","1,255",59.56,1.34,us-101,1118847332.3,1254.0,59.55599999999998,39.98,4.5,1.3389388489208631,13.234666666666662,False,False,False,True
1257,3535,478,1118847332400,49.457,381.476,6451358.161,1873072.192,14.5,4.9,2,44.56,-0.12,5,,,,,,,"1,254","1,255",59.09,1.33,us-101,1118847332.4,1254.0,59.08800000000002,39.97,4.590000000000003,1.3260323159784564,12.87320261437908,False,False,False,True
1257,3536,478,1118847332500,49.521,385.933,6451361.39,1873069.128,14.5,4.9,2,44.54,-0.38,5,,,,,,,"1,254","1,255",58.62,1.32,us-101,1118847332.5,1254.0,58.617999999999995,40.04,4.5,1.3160754378087112,13.026222222222222,False,False,False,True
1257,3537,478,1118847332600,49.567,390.384,6451364.631,1873066.079,14.5,4.9,2,44.51,-0.18,5,,,,,,,"1,254","1,255",58.16,1.31,us-101,1118847332.6,1254.0,58.15899999999999,40.32,4.189999999999998,1.3066501909683217,13.880429594272082,False,False,False,True
1257,3538,478,1118847332700,49.612,394.832,6451367.873,1873063.03,14.5,4.9,2,44.51,0.19,5,,,,,,,"1,254","1,255",57.74,1.3,us-101,1118847332.7,1254.0,57.742999999999995,40.87,3.6400000000000006,1.297303976634464,15.863461538461534,False,False,False,True
1257,3539,478,1118847332800,49.657,399.285,6451371.115,1873059.981,14.5,4.9,2,44.52,0.06,5,,,,,,,"1,254","1,255",57.4,1.29,us-101,1118847332.8,1254.0,57.400999999999954,41.62,2.9000000000000057,1.2893306379155425,19.793448275862016,False,False,False,True
1257,3540,478,1118847332900,49.703,403.744,6451374.356,1873056.932,14.5,4.9,2,44.46,-0.99,5,,,,,,,"1,254","1,255",57.15,1.29,us-101,1118847332.9,1254.0,57.15299999999996,42.42,2.039999999999999,1.2854925775978399,28.016176470588228,False,False,False,True
1257,3541,478,1118847333000,49.781,408.195,6451377.592,1873053.843,14.5,4.9,2,44.29,-2.52,5,,,,,,,"1,254","1,255",57.0,1.29,us-101,1118847333.0,1254.0,56.99799999999999,43.03,1.259999999999998,1.2869270715737184,45.236507936508,False,False,False,True
1257,3542,478,1118847333100,49.796,412.617,6451380.828,1873050.841,14.5,4.9,2,44.01,-3.33,5,,,,,,,"1,254","1,255",56.92,1.29,us-101,1118847333.1,1254.0,56.923,43.4,0.6099999999999994,1.293410588502613,93.31639344262304,False,True,False,True
1257,3543,478,1118847333200,49.64,416.99,6451384.157,1873047.985,14.5,4.9,2,43.79,-1.51,5,,,,,,,"1,254","1,255",56.92,1.3,us-101,1118847333.2,1254.0,56.914999999999964,43.54,0.25,1.2997259648321526,227.65999999999985,False,False,False,True
1257,3544,478,1118847333300,49.327,421.336,6451387.559,1873045.275,14.5,4.9,2,43.86,2.45,5,,,,,,,"1,254","1,255",56.93,1.3,us-101,1118847333.3,1254.0,56.92599999999999,43.56,0.29999999999999716,1.2979024167806654,189.7533333333351,False,False,False,True
1257,3545,478,1118847333400,48.915,425.716,6451391.035,1873042.632,14.5,4.9,2,44.21,5.22,5,,,,,,,"1,254","1,255",56.95,1.29,us-101,1118847333.4,1254.0,56.952,43.11,1.1000000000000014,1.2882153358968558,51.77454545454538,False,False,False,True
1257,3546,478,1118847333500,48.502,430.164,6451394.598,1873039.911,14.5,4.9,2,44.66,4.67,5,,,,,,,"1,254","1,255",56.77,1.27,us-101,1118847333.5,1254.0,56.771000000000015,41.89,2.769999999999996,1.2711822660098526,20.494945848375487,False,False,False,True
1257,3547,478,1118847333600,48.105,434.67,6451398.202,1873037.129,14.5,4.9,2,45.0,1.94,5,,,,,,,"1,254","1,255",56.39,1.25,us-101,1118847333.6,1254.0,56.389999999999986,40.59,4.409999999999997,1.2531111111111108,12.786848072562366,False,False,False,True
1257,3548,478,1118847333700,47.702,439.195,6451401.791,1873034.37,14.5,4.9,2,45.12,0.0,5,,,,,,,"1,254","1,255",55.85,1.24,us-101,1118847333.7,1254.0,55.84699999999998,39.59,5.529999999999994,1.2377437943262408,10.0989150090416,False,False,False,True
1257,3549,478,1118847333800,47.297,443.709,6451405.381,1873031.611,14.5,4.9,2,45.11,-0.23,5,,,,,,,"1,254","1,255",55.2,1.22,us-101,1118847333.8,1254.0,55.204999999999984,39.08,6.030000000000001,1.2237863001551759,9.15505804311774,False,False,False,True
1257,3550,478,1118847333900,46.894,448.217,6451408.971,1873028.851,14.5,4.9,2,45.1,0.0,5,,,,,,,"1,254","1,255",54.61,1.21,us-101,1118847333.9,1254.0,54.61500000000001,39.03,6.07,1.2109756097560977,8.997528830313016,False,False,False,True
1257,3551,478,1118847334000,46.491,452.726,6451412.56,1873026.092,14.5,4.9,2,45.1,0.0,5,,,,,,,"1,254","1,255",54.02,1.2,us-101,1118847334.0,1254.0,54.024,38.83,6.270000000000003,1.197871396895787,8.616267942583727,False,False,False,True
1257,3552,478,1118847334100,46.087,457.236,6451416.15,1873023.333,14.5,4.9,2,45.09,-0.1,5,,,,,,,"1,254","1,255",53.35,1.18,us-101,1118847334.1,1254.0,53.35200000000003,38.56,6.530000000000001,1.1832335329341324,8.170290964777951,False,False,False,True
1257,3553,478,1118847334200,45.683,461.745,6451419.74,1873020.573,14.5,4.9,2,45.08,-0.1,4,,,,,,,"1,253","1,269",91.61,2.03,us-101,1118847334.2,1253.0,91.606,41.03,4.049999999999997,2.0320763087843834,22.61876543209878,False,False,True,False
1257,3554,478,1118847334300,45.25,466.251,6451423.35,1873017.835,14.5,4.9,2,45.09,0.15,4,,,,,,,"1,253","1,269",91.24,2.02,us-101,1118847334.3,1253.0,91.24200000000008,41.39,3.700000000000003,2.0235528942115786,24.66,False,False,False,False
1257,3555,478,1118847334400,44.888,470.762,6451426.901,1873015.055,14.5,4.9,2,45.09,-0.06,4,,,,,,,"1,253","1,269",90.9,2.02,us-101,1118847334.4,1253.0,90.90000000000003,41.54,3.5500000000000043,2.015968063872256,25.60563380281688,False,False,False,False
1257,3556,478,1118847334500,44.617,475.28,6451430.412,1873012.188,14.5,4.9,2,44.99,-1.55,4,,,,,,,"1,253","1,269",90.54,2.01,us-101,1118847334.5,1253.0,90.54100000000005,41.56,3.4299999999999997,2.012469437652813,26.39679300291547,False,False,False,False
1257,3557,478,1118847334600,44.394,479.785,6451433.882,1873009.293,14.5,4.9,2,44.72,-3.79,4,,,,,,,"1,253","1,269",90.18,2.02,us-101,1118847334.6,1253.0,90.185,41.59,3.1299999999999955,2.016659212880143,28.81309904153359,False,True,False,False
1257,3558,478,1118847334700,44.189,484.285,6451437.309,1873006.414,14.5,4.9,2,43.96,-10.55,4,,,,,,,"1,253","1,269",89.85,2.04,us-101,1118847334.7,1253.0,89.84999999999997,41.59,2.3699999999999974,2.043903548680618,37.91139240506332,False,True,False,False
1257,3559,478,1118847334800,44.008,488.608,6451440.657,1873003.575,14.5,4.9,2,42.69,-11.2,4,,,,,,,"1,253","1,269",89.71,2.1,us-101,1118847334.8,1253.0,89.70599999999996,41.43,1.259999999999998,2.1013352073085025,71.19523809523818,False,True,False,False
